Index,State,Year,DoY,Event_Label,Event_Obs,Date,Sex,Site,Orchard,Genotype,Tree,X,Y,Source
3529,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,989,NA,P,42,Rita Wagner
3529,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,989,NA,P,42,Rita Wagner
3530,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3530,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3530,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3531,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3531,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3531,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3532,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1461,NA,M,27,Rita Wagner
3532,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1461,NA,M,27,Rita Wagner
3533,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1461,NA,P,39,Rita Wagner
3533,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1461,NA,P,39,Rita Wagner
3534,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3534,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3534,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3535,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3535,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3535,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3536,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1463,NA,C,2,Rita Wagner
3536,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1463,NA,C,2,Rita Wagner
3537,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1463,NA,E,15,Rita Wagner
3537,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1463,NA,E,15,Rita Wagner
3538,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3538,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3538,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3539,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3539,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3539,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3540,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
3540,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
3540,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
3541,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1465,NA,X,38,Rita Wagner
3541,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1465,NA,X,38,Rita Wagner
3541,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1465,NA,X,38,Rita Wagner
3542,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1466,NA,O,40,Rita Wagner
3542,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1466,NA,O,40,Rita Wagner
3543,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1466,NA,Z,34,Rita Wagner
3543,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1466,NA,Z,34,Rita Wagner
3544,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3544,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3544,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3545,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1467,NA,P,40,Rita Wagner
3545,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1467,NA,P,40,Rita Wagner
3545,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1467,NA,P,40,Rita Wagner
3546,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1532,NA,Q,33,Rita Wagner
3546,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1532,NA,Q,33,Rita Wagner
3546,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1532,NA,Q,33,Rita Wagner
3547,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1532,NA,W,37,Rita Wagner
3547,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1532,NA,W,37,Rita Wagner
3547,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1532,NA,W,37,Rita Wagner
3548,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1533,NA,O,31,Rita Wagner
3548,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1533,NA,O,31,Rita Wagner
3549,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1533,NA,W,38,Rita Wagner
3549,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1533,NA,W,38,Rita Wagner
3549,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1533,NA,W,38,Rita Wagner
3550,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1536,NA,N,34,Rita Wagner
3550,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1536,NA,N,34,Rita Wagner
3550,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1536,NA,N,34,Rita Wagner
3551,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
3551,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
3551,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
3552,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
3552,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
3552,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
3553,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
3553,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
3553,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
3554,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1539,NA,T,49,Rita Wagner
3554,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1539,NA,T,49,Rita Wagner
3554,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1539,NA,T,49,Rita Wagner
3555,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
3555,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
3555,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
3556,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
3556,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
3556,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
3557,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1540,NA,P,49,Rita Wagner
3557,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1540,NA,P,49,Rita Wagner
3557,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1540,NA,P,49,Rita Wagner
3558,1,2002,162,before_flowering,1,2002-06-11,FEMALE,PGTIS,228,1560,NA,J,49,Rita Wagner
3558,2,2002,164,first_flowering,2,2002-06-13,FEMALE,PGTIS,228,1560,NA,J,49,Rita Wagner
3558,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1560,NA,J,49,Rita Wagner
3559,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1560,NA,Y,43,Rita Wagner
3559,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1560,NA,Y,43,Rita Wagner
3560,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1571,NA,A,50,Rita Wagner
3560,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1571,NA,A,50,Rita Wagner
3561,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1571,NA,J,50,Rita Wagner
3561,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1571,NA,J,50,Rita Wagner
3562,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1581,NA,A,20,Rita Wagner
3562,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1581,NA,A,20,Rita Wagner
3563,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1581,NA,BB,45,Rita Wagner
3563,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1581,NA,BB,45,Rita Wagner
3563,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1581,NA,BB,45,Rita Wagner
3564,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1583,NA,B,32,Rita Wagner
3564,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1583,NA,B,32,Rita Wagner
3564,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1583,NA,B,32,Rita Wagner
3565,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1583,NA,BB,44,Rita Wagner
3565,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1583,NA,BB,44,Rita Wagner
3565,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1583,NA,BB,44,Rita Wagner
3566,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1584,NA,DD,48,Rita Wagner
3566,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1584,NA,DD,48,Rita Wagner
3567,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1584,NA,O,37,Rita Wagner
3567,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1584,NA,O,37,Rita Wagner
3568,1,2002,162,before_flowering,1,2002-06-11,FEMALE,PGTIS,228,1585,NA,C,19,Rita Wagner
3568,2,2002,164,first_flowering,2,2002-06-13,FEMALE,PGTIS,228,1585,NA,C,19,Rita Wagner
3568,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1585,NA,C,19,Rita Wagner
3569,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1585,NA,E,7,Rita Wagner
3569,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1585,NA,E,7,Rita Wagner
3570,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1586,NA,L,15,Rita Wagner
3570,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1586,NA,L,15,Rita Wagner
3570,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1586,NA,L,15,Rita Wagner
3571,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
3571,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
3571,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
3572,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1588,NA,N,36,Rita Wagner
3572,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1588,NA,N,36,Rita Wagner
3572,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1588,NA,N,36,Rita Wagner
3573,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1588,NA,W,4,Rita Wagner
3573,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1588,NA,W,4,Rita Wagner
3574,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1589,NA,EE,44,Rita Wagner
3574,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1589,NA,EE,44,Rita Wagner
3574,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1589,NA,EE,44,Rita Wagner
3575,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1589,NA,W,31,Rita Wagner
3575,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1589,NA,W,31,Rita Wagner
3575,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1589,NA,W,31,Rita Wagner
3576,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
3576,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
3576,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
3577,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
3577,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
3577,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
3578,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1593,NA,EE,23,Rita Wagner
3578,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1593,NA,EE,23,Rita Wagner
3579,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1593,NA,M,43,Rita Wagner
3579,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1593,NA,M,43,Rita Wagner
3580,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1594,NA,C,5,Rita Wagner
3580,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1594,NA,C,5,Rita Wagner
3580,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1594,NA,C,5,Rita Wagner
3581,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
3581,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
3581,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
3582,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
3582,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
3582,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
3583,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
3583,2,2002,164,last_flowering,3,2002-06-13,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
3583,3,2002,168,past_flowering,4,2002-06-17,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
3584,1,2002,162,before_flowering,1,2002-06-11,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
3584,2,2002,164,first_flowering,2,2002-06-13,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
3584,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
3585,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1596,NA,T,6,Rita Wagner
3585,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1596,NA,T,6,Rita Wagner
3586,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1599,NA,U,6,Rita Wagner
3586,2,2002,168,last_flowering,3,2002-06-17,FEMALE,PGTIS,228,1599,NA,U,6,Rita Wagner
3586,3,2002,170,past_flowering,4,2002-06-19,FEMALE,PGTIS,228,1599,NA,U,6,Rita Wagner
3587,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,1599,NA,W,14,Rita Wagner
3587,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,1599,NA,W,14,Rita Wagner
3588,2,2002,162,first_flowering,2,2002-06-11,FEMALE,PGTIS,228,2000,NA,R,49,Rita Wagner
3588,2,2002,170,last_flowering,3,2002-06-19,FEMALE,PGTIS,228,2000,NA,R,49,Rita Wagner
3589,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,910,NA,M,47,Rita Wagner
3589,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,910,NA,M,47,Rita Wagner
3590,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,910,NA,P,35,Rita Wagner
3590,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,910,NA,P,35,Rita Wagner
3591,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
3591,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
3591,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
3592,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
3592,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
3592,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
3593,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,981,NA,L,46,Rita Wagner
3593,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,981,NA,L,46,Rita Wagner
3593,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,981,NA,L,46,Rita Wagner
3594,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
3594,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
3594,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
3595,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,982,NA,M,40,Rita Wagner
3595,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,982,NA,M,40,Rita Wagner
3596,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,982,NA,W,12,Rita Wagner
3596,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,982,NA,W,12,Rita Wagner
3597,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,983,NA,AA,34,Rita Wagner
3597,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,983,NA,AA,34,Rita Wagner
3598,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,983,NA,P,31,Rita Wagner
3598,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,983,NA,P,31,Rita Wagner
3599,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,984,NA,O,39,Rita Wagner
3599,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,984,NA,O,39,Rita Wagner
3599,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,984,NA,O,39,Rita Wagner
3600,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3600,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3600,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3601,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
3601,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
3601,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
3602,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3602,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3602,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3603,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
3603,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
3603,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
3604,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,987,NA,DD,40,Rita Wagner
3604,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,987,NA,DD,40,Rita Wagner
3604,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,987,NA,DD,40,Rita Wagner
3605,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,989,NA,A,18,Rita Wagner
3605,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,989,NA,A,18,Rita Wagner
3606,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,989,NA,P,42,Rita Wagner
3606,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,989,NA,P,42,Rita Wagner
3606,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,989,NA,P,42,Rita Wagner
3607,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3607,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3607,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3608,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3608,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3608,3,2002,168,past_flowering,4,2002-06-17,MALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3609,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1461,NA,M,27,Rita Wagner
3609,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1461,NA,M,27,Rita Wagner
3610,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1461,NA,P,39,Rita Wagner
3610,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1461,NA,P,39,Rita Wagner
3611,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3611,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3611,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1462,NA,L,36,Rita Wagner
3612,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3612,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3612,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1462,NA,Q,49,Rita Wagner
3613,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1463,NA,C,2,Rita Wagner
3613,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1463,NA,C,2,Rita Wagner
3613,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1463,NA,C,2,Rita Wagner
3614,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1463,NA,E,15,Rita Wagner
3614,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1463,NA,E,15,Rita Wagner
3614,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1463,NA,E,15,Rita Wagner
3615,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3615,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3615,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1464,NA,A,19,Rita Wagner
3616,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3616,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3616,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1464,NA,N,30,Rita Wagner
3617,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
3617,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
3618,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1465,NA,X,38,Rita Wagner
3618,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1465,NA,X,38,Rita Wagner
3619,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1466,NA,O,40,Rita Wagner
3619,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1466,NA,O,40,Rita Wagner
3620,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1466,NA,Z,34,Rita Wagner
3620,2,2002,170,last_flowering,3,2002-06-19,MALE,PGTIS,228,1466,NA,Z,34,Rita Wagner
3621,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3621,2,2002,168,last_flowering,3,2002-06-17,MALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3621,3,2002,170,past_flowering,4,2002-06-19,MALE,PGTIS,228,1467,NA,CC,33,Rita Wagner
3622,2,2002,162,first_flowering,2,2002-06-11,MALE,PGTIS,228,1467,NA,P,40,Rita Wagner
3622,2,2002,164,last_flowering,3,2002-06-13,MALE,PGTIS,228,1467,NA,P,40,Rita Wagner
