Index,DoY,Date,Phenophase_Recorded,State,Sex,Year,Site,Orchard,Genotype,Tree,X,Y,Source
5137,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,133,2006-05-13,NA,2,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,134,2006-05-14,NA,2,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,135,2006-05-15,NA,2,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,139,2006-05-19,NA,3,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5137,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5138,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,131,2006-05-11,NA,1,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,133,2006-05-13,NA,1,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,135,2006-05-15,NA,2,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,138,2006-05-18,NA,2,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5138,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5139,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,131,2006-05-11,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,133,2006-05-13,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,134,2006-05-14,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,135,2006-05-15,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,136,2006-05-16,NA,1,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,138,2006-05-18,NA,2,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,139,2006-05-19,NA,2,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5139,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5140,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,133,2006-05-13,NA,2,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,134,2006-05-14,NA,2,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,135,2006-05-15,NA,2,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,139,2006-05-19,NA,3,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5140,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5141,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,131,2006-05-11,NA,1,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,133,2006-05-13,NA,1,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,134,2006-05-14,NA,1,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,138,2006-05-18,NA,2,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5141,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5142,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,131,2006-05-11,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,133,2006-05-13,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,134,2006-05-14,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,135,2006-05-15,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,139,2006-05-19,NA,3,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5142,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5143,128,2006-05-08,NA,1,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,130,2006-05-10,NA,1,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,133,2006-05-13,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,134,2006-05-14,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,135,2006-05-15,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,136,2006-05-16,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,137,2006-05-17,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,138,2006-05-18,NA,2,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,143,2006-05-23,NA,3,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,145,2006-05-25,NA,3,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5143,146,2006-05-26,NA,3,FEMALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5144,128,2006-05-08,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,130,2006-05-10,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,131,2006-05-11,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,133,2006-05-13,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,134,2006-05-14,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,135,2006-05-15,NA,1,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,137,2006-05-17,NA,2,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,138,2006-05-18,NA,2,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,139,2006-05-19,NA,2,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,143,2006-05-23,NA,2,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5144,145,2006-05-25,NA,2,MALE,2006,PRT,313,844,NA,D,17,Chris Walsh
5145,128,2006-05-08,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,130,2006-05-10,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,131,2006-05-11,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,133,2006-05-13,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,134,2006-05-14,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,135,2006-05-15,NA,1,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,137,2006-05-17,NA,2,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,138,2006-05-18,NA,2,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,139,2006-05-19,NA,2,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,143,2006-05-23,NA,2,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5145,146,2006-05-26,NA,3,MALE,2006,PRT,313,845,NA,C,26,Chris Walsh
5146,128,2006-05-08,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,130,2006-05-10,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,131,2006-05-11,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,133,2006-05-13,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,134,2006-05-14,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,135,2006-05-15,NA,1,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,137,2006-05-17,NA,2,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,138,2006-05-18,NA,2,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,139,2006-05-19,NA,2,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,143,2006-05-23,NA,2,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5146,145,2006-05-25,NA,2,MALE,2006,PRT,313,1149,NA,N,9,Chris Walsh
5147,128,2006-05-08,NA,1,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,130,2006-05-10,NA,1,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,133,2006-05-13,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,134,2006-05-14,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,135,2006-05-15,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,136,2006-05-16,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,137,2006-05-17,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,138,2006-05-18,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,139,2006-05-19,NA,2,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,145,2006-05-25,NA,3,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5147,146,2006-05-26,NA,3,MALE,2006,PRT,313,1150,NA,Q,4,Chris Walsh
5148,128,2006-05-08,NA,1,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,130,2006-05-10,NA,1,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,131,2006-05-11,NA,1,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,133,2006-05-13,NA,1,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,135,2006-05-15,NA,2,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,136,2006-05-16,NA,2,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,137,2006-05-17,NA,2,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,138,2006-05-18,NA,2,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,139,2006-05-19,NA,2,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,145,2006-05-25,NA,3,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5148,146,2006-05-26,NA,3,MALE,2006,PRT,313,1168,NA,K,3,Chris Walsh
5149,128,2006-05-08,NA,1,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,130,2006-05-10,NA,1,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,131,2006-05-11,NA,1,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,134,2006-05-14,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,135,2006-05-15,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,136,2006-05-16,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,137,2006-05-17,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,138,2006-05-18,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,139,2006-05-19,NA,2,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,145,2006-05-25,NA,3,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5149,146,2006-05-26,NA,3,MALE,2006,PRT,313,1170,NA,D,13,Chris Walsh
5150,130,2006-05-10,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,131,2006-05-11,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,133,2006-05-13,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,134,2006-05-14,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,135,2006-05-15,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,136,2006-05-16,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,137,2006-05-17,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,138,2006-05-18,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,139,2006-05-19,NA,2,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,145,2006-05-25,NA,3,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5150,146,2006-05-26,NA,3,MALE,2006,PRT,313,1201,NA,H,6,Chris Walsh
5151,128,2006-05-08,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,130,2006-05-10,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,131,2006-05-11,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,133,2006-05-13,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,134,2006-05-14,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,135,2006-05-15,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,136,2006-05-16,NA,1,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,138,2006-05-18,NA,2,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,139,2006-05-19,NA,2,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,143,2006-05-23,NA,2,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5151,145,2006-05-25,NA,2,MALE,2006,PRT,313,1368,NA,I,6,Chris Walsh
5152,128,2006-05-08,NA,1,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,130,2006-05-10,NA,1,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,133,2006-05-13,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,134,2006-05-14,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,135,2006-05-15,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,136,2006-05-16,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,137,2006-05-17,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,138,2006-05-18,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,139,2006-05-19,NA,2,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,145,2006-05-25,NA,3,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5152,146,2006-05-26,NA,3,MALE,2006,PRT,313,1442,NA,O,3,Chris Walsh
5153,128,2006-05-08,NA,1,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,130,2006-05-10,NA,1,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,131,2006-05-11,NA,1,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,133,2006-05-13,NA,1,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,135,2006-05-15,NA,2,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,136,2006-05-16,NA,2,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,137,2006-05-17,NA,2,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,138,2006-05-18,NA,2,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,139,2006-05-19,NA,2,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,145,2006-05-25,NA,3,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5153,146,2006-05-26,NA,3,MALE,2006,PRT,313,1767,NA,E,4,Chris Walsh
5154,128,2006-05-08,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,130,2006-05-10,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,131,2006-05-11,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,133,2006-05-13,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,134,2006-05-14,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,135,2006-05-15,NA,1,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,137,2006-05-17,NA,2,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,138,2006-05-18,NA,2,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,139,2006-05-19,NA,2,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,143,2006-05-23,NA,2,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5154,145,2006-05-25,NA,2,MALE,2006,PRT,313,1770,NA,L,7,Chris Walsh
5155,128,2006-05-08,NA,1,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,130,2006-05-10,NA,1,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,133,2006-05-13,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,134,2006-05-14,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,135,2006-05-15,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,136,2006-05-16,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,137,2006-05-17,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,138,2006-05-18,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,139,2006-05-19,NA,2,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,145,2006-05-25,NA,3,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5155,146,2006-05-26,NA,3,MALE,2006,PRT,313,1780,NA,J,5,Chris Walsh
5156,128,2006-05-08,NA,1,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,130,2006-05-10,NA,1,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,131,2006-05-11,NA,1,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,133,2006-05-13,NA,1,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,135,2006-05-15,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,136,2006-05-16,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,137,2006-05-17,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,138,2006-05-18,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,139,2006-05-19,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,143,2006-05-23,NA,2,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5156,146,2006-05-26,NA,3,MALE,2006,PRT,313,1783,NA,ZK,25,Chris Walsh
5157,130,2006-05-10,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,131,2006-05-11,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,133,2006-05-13,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,134,2006-05-14,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,135,2006-05-15,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,136,2006-05-16,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,137,2006-05-17,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,138,2006-05-18,NA,2,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,143,2006-05-23,NA,3,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,145,2006-05-25,NA,3,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5157,146,2006-05-26,NA,3,MALE,2006,PRT,313,1787,NA,Q,16,Chris Walsh
5158,128,2006-05-08,NA,1,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,130,2006-05-10,NA,1,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,131,2006-05-11,NA,1,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,134,2006-05-14,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,135,2006-05-15,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,136,2006-05-16,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,137,2006-05-17,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,138,2006-05-18,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,139,2006-05-19,NA,2,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,145,2006-05-25,NA,3,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5158,146,2006-05-26,NA,3,MALE,2006,PRT,313,1789,NA,ZC,14,Chris Walsh
5159,131,2010-05-11,NA,1,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,132,2010-05-12,NA,1,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,134,2010-05-14,NA,2,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,135,2010-05-15,NA,2,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,136,2010-05-16,NA,2,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,138,2010-05-18,NA,3,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,139,2010-05-19,NA,3,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,140,2010-05-20,NA,3,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,141,2010-05-21,NA,3,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5159,144,2010-05-24,NA,3,FEMALE,2010,PRT,338,789,NA,D,48,Chris Walsh
5160,131,2010-05-11,NA,1,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,133,2010-05-13,NA,2,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,134,2010-05-14,NA,2,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,135,2010-05-15,NA,2,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,136,2010-05-16,NA,2,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,138,2010-05-18,NA,3,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,139,2010-05-19,NA,3,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,140,2010-05-20,NA,3,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,141,2010-05-21,NA,3,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5160,144,2010-05-24,NA,3,FEMALE,2010,PRT,338,849,NA,ZA,70,Chris Walsh
5161,131,2010-05-11,NA,1,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,132,2010-05-12,NA,1,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,133,2010-05-13,NA,1,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,135,2010-05-15,NA,2,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,136,2010-05-16,NA,2,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,137,2010-05-17,NA,2,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,139,2010-05-19,NA,3,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,140,2010-05-20,NA,3,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,141,2010-05-21,NA,3,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5161,144,2010-05-24,NA,3,FEMALE,2010,PRT,338,865,NA,C,45,Chris Walsh
5162,131,2010-05-11,NA,1,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,132,2010-05-12,NA,1,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,133,2010-05-13,NA,1,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,135,2010-05-15,NA,2,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,136,2010-05-16,NA,2,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,138,2010-05-18,NA,3,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,139,2010-05-19,NA,3,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,140,2010-05-20,NA,3,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,141,2010-05-21,NA,3,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5162,144,2010-05-24,NA,3,FEMALE,2010,PRT,338,1053,NA,L,27,Chris Walsh
5163,132,2010-05-12,NA,2,FEMALE,2010,PRT,338,1201,NA,W,33,Chris Walsh
